Annee,Region,Insuffisance_ponderale,Malnutrition_chronique,Malnutrition_aigue,Temp_max_moy,Temp_max_abs,Temp_min_moy,Temp_min_abs,Precipitation_annuelle_mm,Precipitation_max_jour_mm,Humidite_max_moy,Vent_max_kmh,Vent_moy_kmh,Pression_max_moy,Couverture_nuageuse_moy,UV_moy,Ensoleillement_total_h,Ensoleillement_moy_h_jour,Nb_jours_pluie,Nb_jours_chaud,Precip_saison_cyclonique_mm,Vent_max_saison_cyclonique,Nb_jours_vent_fort_cyclone,Precip_saison_seche_mm,Temp_max_seche,Croissance_PIB_pct,Inflation_moy_pct,Chomage_national_pct,Pauvrete_national_pct,Production_riz_paddy_tonnes,Production_cafe_tonnes,Import_miel_tons,Export_miel_tons,Cout_alimentation_saine_PPA,Cout_legumes_PPA,Cout_fruits_PPA,Pop_rgph3_2018,Pop_estimee,Superficie_km2,Densite_pop,Cycl_nbre_cyclones,Cycl_sinistres_total,Cycl_decedes_total,Cycl_max_categorie_Saffir,Annee_sin,Annee_cos,Insuffisance_ponderale_lag1,Insuffisance_ponderale_delta,Insuffisance_ponderale_ma3,Malnutrition_chronique_lag1,Malnutrition_chronique_delta,Malnutrition_chronique_ma3,Malnutrition_aigue_lag1,Malnutrition_aigue_delta,Malnutrition_aigue_ma3,Insuffisance_ponderale_moy_region,Insuffisance_ponderale_std_region,Malnutrition_chronique_moy_region,Malnutrition_chronique_std_region,Malnutrition_aigue_moy_region,Malnutrition_aigue_std_region,Stress_thermique,Amplitude_thermique,Indice_vuln_cyclone,R_Alaotra Mangoro,R_Amoron'i Mania,R_Analamanga,R_Analanjirofo,R_Androy,R_Anosy,R_Atsimo-Andrefana,R_Atsinanana,R_Betsiboka,R_Boeny,R_Bongolava,R_Diana,R_Haute Matsiatra,R_Ihorombe,R_Itasy,R_Melaky,R_Menabe,R_Sava,R_Sofia,R_Vakinankaratra,R_Vatovavy Fitovinany,PIB_Agriculture_MrdAr,Part_Agriculture_PIB_pct,PIB_Agriculture_croissance_pct,Pluie_APIPA_mm,Pluie_APIPA_max_jour_mm,Debit_max_APIPA_m3s,Debit_moy_APIPA_m3s,Chomage_2010_pct,Chomage_2012_pct,Sous_emploi_inadequat_2012_pct,Sous_emploi_duree_2012_pct,Source_enquete,FAO_stunted_children_pct,FAO_wasting_children_pct,Food_supply_variability_kcal,Pauvrete_region_2021_pct,Pauvrete_region_2010_pct,Pauvrete_region_est_pct,Acces_eau_potable_pct,Assainissement_ameliore_pct,Alpha_tisation_pct,Scolarisation_primaire_net_pct,Couverture_sanitaire_CSB2_10000hab,Vaccination_DTC3_pct,GDP_per_capita_PPP_const2017,FAO_acces_eau_base_pct,FAO_assainissement_base_pct,FAO_eau_securisee_pct,FAO_assainissement_securise_pct,Anemie_femmes_15_49_pct,Allaitement_exclusif_0_5m_pct,Faible_poids_naissance_pct,Stabilite_politique_index,Prod_alimentaire_variability,Besoins_energetiques_kcal_j,Besoins_energetiques_min_kcal_j,CV_consommation_calorique,Pertes_caloriques_detail_pct,Nb_enfants_retard_croissance_M,Nb_enfants_emaciation_M,Nb_nouveau_ne_faible_poids_M,Densite_ferree_km_100km2,Mais_prod_nationale_tonnes,Mais_surface_ha,Mais_rendement_hg_ha,Manioc_prod_nationale_tonnes,Manioc_surface_ha,Manioc_rendement_hg_ha,Manioc_par_habitant_kg,Riz_paddy_prod_nationale_tonnes,Riz_par_habitant_kg,Kcal_dispo_riz_manioc_par_jour,R_Atsimo-Atsinanana
2022,Atsimo-Andrefana,14.9,26.7,6.8,30.48164383561644,38.0,22.31287671232877,15.0,3189.3,173.6,75.3309589041096,67.0,24.39013698630137,1016.3123287671232,23.10678082191781,6.642191780821918,18960.8,10.389479452054792,622.0,45.0,2707.7,67.0,6.0,207.6,29.22934782608696,3.8,10.6,5.5,77.5,,,,,3.65,,,1706000.0,1896082.6603687336,63900.0,29.672655091842465,4,0,0,4,-0.5406408174555974,0.8412535328311812,14.9,0.0,14.9,26.7,0.0,26.7,6.8,0.0,6.8,21.363012321971425,5.174296068844173,32.9357811100735,5.378392544199577,6.618321934447647,1.218322214725463,9.557471493937992,8.168767123287672,3.001,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,4.8,4.0,76.8,8.8,EDSM_2021,38.6,7.2,,73.5,71.2,73.7090909090909,40.8,12.4,43.6,58.6,0.6,48.5,,,,,,,,,,,2187.0,1711.0,0.3,1.67,1.6,,,,,,,,,,,4200000,145.03182270084608,1390.716108090305,0
2012,Atsinanana,34.57575929908026,44.609222096480416,11.917488963774048,26.1448087431694,32.0,22.386612021857925,16.0,11949.8,205.3,84.78142076502732,76.0,17.59153005464481,1017.6243169398908,36.78790983606557,5.894808743169399,15386.6,10.509972677595629,1278.0,0.0,7617.2,76.0,6.0,3203.2,24.502717391304348,3.1,6.1,5.4,71.5,,66900.0,1.54,20.2,,,,1576000.0,1338387.3228706385,19300.0,69.34649341298645,2,0,0,1,0.0,1.0,,,34.57575929908026,,,44.609222096480416,,,11.917488963774048,27.76831987256005,3.366018244497859,42.73804038117826,4.112351398540452,7.566816175231645,2.7398779001286275,2.187886721381897,3.7581967213114735,1.228,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3502.0987811488167,2090.852667066967,,,,,,7.8,2.8,80.19,8.3,ENSOMD_2012,47.3,7.5,21.0,48.7,45.2,45.83636363636364,55.8,22.4,68.5,76.2,1.2,68.2,1497.0,46.2,9.1,15.5,7.7,37.5,41.9,19.5,-0.54,4.6,2133.0,1675.0,0.28,1.69,1.7,0.3,0.2,0.1,447948.0,269997.0,16591.0,3621309.0,475658.0,76133.0,163.65611496037585,4550649,205.65534062084168,2689.4341811220474,0
2013,Atsinanana,34.57575929908026,44.609222096480416,11.917488963774048,26.0986301369863,34.0,22.231506849315068,16.0,8438.0,144.5,84.76301369863013,62.0,18.04520547945205,1018.1602739726028,36.75565068493151,5.917808219178082,15264.2,10.454931506849316,1248.0,0.0,5204.6,62.0,2.0,2777.4,24.097826086956523,2.3,5.5,1.3,72.0,,63750.0,1.78,34.5,,,,1576000.0,1376268.4747828736,19300.0,71.30924739807635,3,0,0,2,0.5406408174555976,0.8412535328311812,34.57575929908026,0.0,34.57575929908026,44.609222096480416,0.0,44.609222096480416,11.917488963774048,0.0,11.917488963774048,27.76831987256005,3.366018244497859,42.73804038117826,4.112351398540452,7.566816175231645,2.7398779001286275,3.092987691038908,3.867123287671234,1.886,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3222.9938264013444,1869.6956328105864,-7.96964826491603,,,,,7.8,2.8,80.19,8.3,ENSOMD_2012,46.5,,24.0,48.7,45.2,46.154545454545456,55.8,22.4,68.5,76.2,1.2,68.2,1491.1,47.1,9.5,16.1,8.1,37.4,,19.4,-0.66,3.9,2137.0,1678.0,0.28,1.67,1.7,,0.2,0.1,380848.0,229684.0,16581.0,3114578.0,401316.0,77609.0,136.8814248515654,3610626,158.68205306982463,2121.6368917997006,0
2014,Atsinanana,26.3,46.1,5.0,26.44109589041096,32.0,22.57397260273973,16.0,6976.2,106.4,84.42054794520548,42.0,18.14383561643836,1018.2260273972604,36.16438356164384,5.949315068493151,15343.6,10.509315068493152,1240.0,0.0,3580.4,35.0,0.0,2892.2,24.60054347826087,3.3,7.2,1.5,72.5,,49223.0,1.55,16.8,,,,1576000.0,1415350.297120219,19300.0,73.33421228602171,4,45000,68,3,0.9096319953545184,0.4154150130018864,34.57575929908026,-8.27575929908026,31.817172866053507,44.609222096480416,1.4907779035195858,45.10614806432028,11.917488963774048,-6.917488963774048,9.6116593091827,27.76831987256005,3.366018244497859,42.73804038117826,4.112351398540452,7.566816175231645,2.7398779001286275,3.7901860454704512,3.867123287671234,2.5050000000000003,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3247.217788854804,1845.951058261545,0.7515981648809733,,,,,7.8,2.8,80.19,8.3,MICS_2018,45.7,,35.0,48.7,45.2,46.47272727272728,55.8,22.4,68.5,76.2,1.2,68.2,1500.9,48.0,9.9,16.7,8.4,37.4,,19.4,-0.56,10.5,2142.0,1681.0,0.28,1.67,1.7,,0.2,0.1,366172.0,217542.0,16832.0,2929743.0,376323.0,77852.0,125.20280318296454,3977863,169.99429584021428,2178.91649461231,0
2015,Atsinanana,26.3,46.1,5.0,26.10410958904109,33.0,22.476712328767125,16.0,11088.8,258.9,84.22739726027397,43.0,17.938356164383563,1018.3958904109588,45.85736301369863,5.757534246575342,14762.2,10.111095890410958,1298.0,0.0,7071.8,43.0,0.0,3531.4,24.345108695652176,3.3,8.2,1.8,73.0,,47507.0,2.71,53.6,,,,1576000.0,1455392.6557976536,19300.0,75.40894589625148,3,0,0,1,0.9898214418809328,-0.142314838273285,26.3,0.0,29.05858643302675,46.1,0.0,45.603074032160144,5.0,0.0,7.305829654591349,27.76831987256005,3.366018244497859,42.73804038117826,4.112351398540452,7.566816175231645,2.7398779001286275,2.354096889567951,3.6273972602739697,1.4289999999999998,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3155.481221746184,1718.2949329657465,-2.8250820571222857,,,,,7.8,2.8,80.19,8.3,MICS_2018,45.0,,52.0,48.7,45.2,46.79090909090909,55.8,22.4,68.5,76.2,1.2,68.2,1508.4,48.9,10.3,17.3,8.7,37.4,,19.3,-0.43,11.0,2147.0,1684.0,0.28,1.67,1.7,,0.2,0.1,329367.0,192137.0,17142.0,2676952.0,346550.0,77246.0,111.25226780008892,3722304,154.69637163510671,1971.071038912372,0
2016,Atsinanana,26.3,46.1,5.0,25.87158469945356,32.0,22.233606557377048,16.0,9240.6,143.7,83.95628415300547,37.0,18.161202185792348,1019.2144808743168,45.28107923497268,5.736338797814208,14791.5,10.103483606557376,1316.0,0.0,5228.4,33.0,0.0,3569.4,23.66576086956522,4.2,6.9,2.0,74.0,,53093.0,2.72,57.1,,,,1576000.0,1494474.4781349993,19300.0,77.43391078419685,3,10000,15,3,0.7557495743542583,-0.654860733945285,26.3,0.0,26.3,46.1,0.0,46.1,5.0,0.0,5.0,27.76831987256005,3.366018244497859,42.73804038117826,4.112351398540452,7.566816175231645,2.7398779001286275,2.799773250595584,3.6379781420765056,2.1990000000000003,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3184.2017671732337,1616.7507251586012,0.910179570365388,,,,,7.8,2.8,80.19,8.3,MICS_2018,44.2,,69.0,48.7,45.2,47.10909090909091,55.8,22.4,68.5,76.2,1.2,68.2,1528.6,49.8,10.7,17.9,9.1,37.5,,19.2,-0.29,11.2,2151.0,1687.0,0.28,1.67,1.7,,0.2,,316331.0,182758.0,17309.0,2629478.0,342723.0,76723.0,106.42153195622512,3815849,154.4369248549065,1947.4073647181729,0
2017,Atsinanana,26.3,46.1,5.0,26.565753424657533,32.0,22.656164383561645,17.0,12527.2,252.2,84.52054794520548,66.0,18.019178082191782,1018.5589041095892,40.04041095890411,5.750684931506849,15282.3,10.467328767123288,1348.0,0.0,6955.4,66.0,2.0,4430.2,24.845108695652176,4.1,8.4,2.5,75.0,,59602.0,3.19,58.7,3.08,,,1576000.0,1535057.138503733,19300.0,79.53663930071156,3,83000,80,4,0.2817325568414296,-0.9594929736144974,26.3,0.0,26.3,46.1,0.0,46.1,5.0,0.0,5.0,27.76831987256005,3.366018244497859,42.73804038117826,4.112351398540452,7.566816175231645,2.7398779001286275,2.120645748823163,3.909589041095888,2.698,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3207.061056780647,1661.9746049336782,0.71789702031686,,,,,7.8,2.8,80.19,8.3,MICS_2018,43.4,,59.0,48.7,45.2,47.42727272727273,55.8,22.4,68.5,76.2,1.2,68.2,1548.2,50.7,11.1,18.5,9.4,37.5,,19.0,-0.3,10.1,2155.0,1690.0,0.28,1.67,1.7,,0.2,,281487.0,161716.0,17406.0,2522722.0,328799.0,76725.0,99.40158663107492,3600500,141.86874838574573,1796.1182409858354,0
2018,Atsinanana,26.3,46.1,5.0,26.36712328767124,32.0,22.45890410958904,17.0,12908.4,344.7,84.72054794520548,81.0,17.912328767123288,1018.2602739726028,38.165239726027394,5.773972602739726,15325.7,10.497054794520547,1344.0,0.0,7789.8,81.0,8.0,4135.2,24.71467391304348,4.6,8.6,4.2,75.3,37200.0,60114.0,5.59,93.6,3.18,,,1576000.0,1576000.0,19300.0,81.65803108808291,2,0,0,2,-0.2817325568414294,-0.9594929736144976,26.3,0.0,26.3,46.1,0.0,46.1,5.0,0.0,5.0,27.76831987256005,3.366018244497859,42.73804038117826,4.112351398540452,7.566816175231645,2.7398779001286275,2.0426329589779706,3.908219178082192,1.6429999999999998,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3309.0533149764565,1665.830970966667,3.1802406125124527,,,,,7.8,2.8,80.19,8.3,MICS_2018,42.4,6.4,25.0,48.7,45.2,47.74545454545455,55.8,22.4,68.5,76.2,1.2,68.2,1557.3,51.6,11.5,19.2,9.7,37.7,50.6,18.9,-0.58,2.5,2159.0,1692.0,0.28,1.67,1.7,0.3,0.2,0.1,215000.0,122963.0,17485.0,2500000.0,319450.0,78260.0,95.9471906662573,4030000,154.66687135400676,1903.6974104247545,0
2019,Atsinanana,26.2,37.6,8.6,26.734246575342464,33.0,22.947945205479453,16.0,12165.8,76.5,84.68082191780822,35.0,15.475342465753425,1018.1712328767125,38.81044520547945,5.823287671232877,15307.6,10.484657534246576,1316.0,0.0,5709.0,31.0,0.0,5177.8,24.532608695652176,5.0,6.3,4.0,75.2,40000.0,65760.0,11.2,92.5,3.21,,,1576000.0,1619224.1353039767,19300.0,83.89762359087962,2,0,0,1,-0.7557495743542582,-0.6548607339452852,26.3,-0.1000000000000014,26.26666666666667,46.1,-8.5,43.26666666666667,5.0,3.6,6.2,27.76831987256005,3.366018244497859,42.73804038117826,4.112351398540452,7.566816175231645,2.7398779001286275,2.197491868627009,3.7863013698630112,1.093,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3560.435825605637,1745.795143860416,7.596810528601883,,,,,7.8,2.8,80.19,8.3,EDSM_2021,41.4,,20.0,48.7,45.2,48.06363636363637,55.8,22.4,68.5,76.2,1.2,68.2,1585.5,52.5,11.9,19.9,10.1,37.8,,18.8,-0.32,3.0,2163.0,1695.0,0.28,1.67,1.7,,0.2,0.1,219220.0,126258.0,17363.0,2913862.0,369977.0,78758.0,108.84550003093987,3910629,146.0791104522089,1877.889552417082,0
2020,Atsinanana,26.2,37.6,8.6,25.97814207650273,32.0,21.540983606557376,15.0,12342.6,228.7,87.35245901639344,32.0,15.693989071038253,1018.4098360655738,59.11834016393443,5.5710382513661205,12517.3,8.550068306010928,1356.0,0.0,7248.6,32.0,0.0,3820.6,24.24184782608696,5.5,7.2,4.5,77.4,,,0.98,102.5,3.2,,,1576000.0,1662388.237086698,19300.0,86.13410554853357,3,0,0,2,-0.9898214418809328,-0.1423148382732852,26.2,0.0,26.23333333333333,37.6,0.0,40.43333333333334,8.6,0.0,7.399999999999999,27.76831987256005,3.366018244497859,42.73804038117826,4.112351398540452,7.566816175231645,2.7398779001286275,2.104754433952549,4.437158469945356,1.796,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3583.02095770052,1996.883604241949,0.6343361656024449,,,,,7.8,2.8,80.19,8.3,EDSM_2021,40.4,,22.0,48.7,45.2,48.38181818181818,55.8,22.4,68.5,76.2,1.2,68.2,1436.2,53.4,12.3,20.5,10.4,,,18.7,-0.53,4.2,2167.0,1697.0,0.28,1.67,1.6,,0.2,0.1,224883.0,127026.0,17704.0,2599679.0,328226.0,79204.0,94.58793328879533,4227927,153.830867974814,1889.7225511614288,0
2021,Atsinanana,26.2,37.6,8.6,27.078082191780823,36.0,21.72465753424657,15.0,10087.4,83.7,86.87808219178082,31.0,15.343835616438357,1018.3041095890412,57.87140410958904,5.663013698630137,12806.1,8.771301369863014,1350.0,2.0,4505.0,28.0,0.0,4267.4,24.918478260869566,6.0,5.5,5.0,78.0,,,,,3.34,0.41,0.43,1576000.0,1706572.9087307637,19300.0,88.4234667736147,2,3000,5,2,-0.9096319953545186,0.415415013001886,26.2,0.0,26.2,37.6,0.0,37.6,8.6,0.0,8.6,27.76831987256005,3.366018244497859,42.73804038117826,4.112351398540452,7.566816175231645,2.7398779001286275,2.6843470261693625,5.353424657534248,1.484,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,7.8,2.8,80.19,8.3,EDSM_2021,39.4,7.2,15.0,48.7,45.2,48.7,55.8,22.4,68.5,76.2,1.2,68.2,1463.6,,,,,,54.4,,-0.64,,2184.0,1709.0,0.28,1.67,1.6,0.3,,,232026.0,126200.0,18386.0,2439642.0,306295.0,79650.0,86.46686673995505,4391386,155.6414375821142,1871.484981702268,0
2022,Atsinanana,26.2,37.6,8.6,27.117808219178084,37.0,21.33013698630137,16.0,11311.0,359.8,86.31643835616438,61.0,15.98082191780822,1018.1082191780822,58.148972602739725,5.657534246575342,12723.2,8.714520547945206,1314.0,4.0,6391.4,61.0,2.0,3669.0,25.11141304347826,3.8,10.6,5.5,77.5,,,,,3.65,,,1576000.0,1751598.049672406,19300.0,90.7563756306946,4,0,0,4,-0.5406408174555974,0.8412535328311812,26.2,0.0,26.2,37.6,0.0,37.6,8.6,0.0,8.6,27.76831987256005,3.366018244497859,42.73804038117826,4.112351398540452,7.566816175231645,2.7398779001286275,2.397472214585632,5.787671232876715,2.983,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,7.8,2.8,80.19,8.3,EDSM_2021,38.6,7.2,,48.7,45.2,49.018181818181816,55.8,22.4,68.5,76.2,1.2,68.2,,,,,,,,,,,2187.0,1711.0,0.3,1.67,1.6,,,,,,,,,,,4200000,145.03182270084608,1390.716108090305,0
2012,Betsiboka,32.59780459152147,43.22626600824619,9.272439819485893,29.453551912568305,33.0,22.8551912568306,18.0,2364.5,104.8,79.50273224043715,43.0,19.39890710382513,1014.2950819672132,19.979508196721312,6.382513661202186,3923.3,10.719398907103823,216.0,0.0,2048.5,43.0,0.0,96.4,28.96195652173913,3.1,6.1,5.4,71.5,,66900.0,1.54,20.2,,,,402000.0,341390.6749961908,30200.0,11.304326986628835,2,0,0,1,0.0,1.0,,,32.59780459152147,,,43.22626600824619,,,9.272439819485893,25.93596447118572,5.408391117673979,33.39568472877204,5.5310107800690975,9.43135269445198,1.8401557079052355,12.456566679030791,6.598360655737704,1.129,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3502.0987811488167,2090.852667066967,,,,,,4.2,0.1,83.92,21.5,ENSOMD_2012,47.3,7.5,21.0,83.4,82.5,82.66363636363637,28.7,5.3,32.8,48.2,0.4,35.6,1497.0,46.2,9.1,15.5,7.7,37.5,41.9,19.5,-0.54,4.6,2133.0,1675.0,0.28,1.69,1.7,0.3,0.2,0.1,447948.0,269997.0,16591.0,3621309.0,475658.0,76133.0,163.65611496037585,4550649,205.65534062084168,2689.4341811220474,0
2013,Betsiboka,32.59780459152147,43.22626600824619,9.272439819485893,29.797260273972604,33.0,22.975342465753425,17.0,1820.1,134.0,79.0054794520548,33.0,18.75068493150685,1014.917808219178,18.360958904109587,6.323287671232877,3940.3,10.795342465753423,209.0,0.0,1606.6,32.0,0.0,96.4,29.13586956521739,2.3,5.5,1.3,72.0,,63750.0,1.78,34.5,,,,402000.0,351053.2530854792,30200.0,11.624279903492688,3,0,0,2,0.5406408174555976,0.8412535328311812,32.59780459152147,0.0,32.59780459152147,43.22626600824619,0.0,43.22626600824619,9.272439819485893,0.0,9.272439819485893,25.93596447118572,5.408391117673979,33.39568472877204,5.5310107800690975,9.43135269445198,1.8401557079052355,16.371221511989784,6.82191780821918,1.796,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3222.9938264013444,1869.6956328105864,-7.96964826491603,,,,,4.2,0.1,83.92,21.5,ENSOMD_2012,46.5,,24.0,83.4,82.5,82.74545454545455,28.7,5.3,32.8,48.2,0.4,35.6,1491.1,47.1,9.5,16.1,8.1,37.4,,19.4,-0.66,3.9,2137.0,1678.0,0.28,1.67,1.7,,0.2,0.1,380848.0,229684.0,16581.0,3114578.0,401316.0,77609.0,136.8814248515654,3610626,158.68205306982463,2121.6368917997006,0
2014,Betsiboka,28.5,33.7,11.2,29.775342465753425,34.0,23.03013698630137,17.0,1444.0,199.7,78.55068493150685,52.0,19.77260273972603,1015.0657534246576,20.34554794520548,6.468493150684932,3897.5,10.678082191780822,189.0,0.0,1332.1,52.0,1.0,58.7,29.33152173913044,3.3,7.2,1.5,72.5,,49223.0,1.55,16.8,,,,402000.0,361022.0935547768,30200.0,11.954373958767444,4,45000,68,3,0.9096319953545184,0.4154150130018864,32.59780459152147,-4.0978045915214665,31.231869727680976,43.22626600824619,-9.52626600824619,40.05084400549746,9.272439819485893,1.9275601805141085,9.91495987965726,25.93596447118572,5.408391117673979,33.39568472877204,5.5310107800690975,9.43135269445198,1.8401557079052355,20.620043258832013,6.745205479452057,2.5560000000000005,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3247.217788854804,1845.951058261545,0.7515981648809733,,,,,4.2,0.1,83.92,21.5,MICS_2018,45.7,,35.0,83.4,82.5,82.82727272727273,28.7,5.3,32.8,48.2,0.4,35.6,1500.9,48.0,9.9,16.7,8.4,37.4,,19.4,-0.56,10.5,2142.0,1681.0,0.28,1.67,1.7,,0.2,0.1,366172.0,217542.0,16832.0,2929743.0,376323.0,77852.0,125.20280318296454,3977863,169.99429584021428,2178.91649461231,0
2015,Betsiboka,28.5,33.7,11.2,30.676712328767124,34.0,23.528767123287672,18.0,1461.3,77.3,75.25753424657535,38.0,18.32876712328768,1015.1561643835616,23.577397260273973,6.526027397260274,3887.5,10.650684931506849,233.0,0.0,1356.3,38.0,0.0,77.5,30.657608695652176,3.3,8.2,1.8,73.0,,47507.0,2.71,53.6,,,,402000.0,371235.94392808166,30200.0,12.292580924770917,3,0,0,1,0.9898214418809328,-0.142314838273285,28.5,0.0,29.86593486384049,33.7,0.0,36.87542200274873,11.2,0.0,10.55747993982863,25.93596447118572,5.408391117673979,33.39568472877204,5.5310107800690975,9.43135269445198,1.8401557079052355,20.992754621752635,7.147945205479452,1.4139999999999997,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3155.481221746184,1718.2949329657465,-2.8250820571222857,,,,,4.2,0.1,83.92,21.5,MICS_2018,45.0,,52.0,83.4,82.5,82.9090909090909,28.7,5.3,32.8,48.2,0.4,35.6,1508.4,48.9,10.3,17.3,8.7,37.4,,19.3,-0.43,11.0,2147.0,1684.0,0.28,1.67,1.7,,0.2,0.1,329367.0,192137.0,17142.0,2676952.0,346550.0,77246.0,111.25226780008892,3722304,154.69637163510671,1971.071038912372,0
2016,Betsiboka,28.5,33.7,11.2,30.37158469945356,34.0,23.098360655737704,17.0,1847.9,258.5,75.24590163934427,36.0,18.30327868852459,1015.8524590163936,21.5099043715847,6.439890710382514,3943.3,10.774043715846991,244.0,0.0,1695.0,36.0,0.0,83.8,29.75,4.2,6.9,2.0,74.0,,53093.0,2.72,57.1,,,,402000.0,381204.7843973792,30200.0,12.62267498004567,3,10000,15,3,0.7557495743542583,-0.654860733945285,28.5,0.0,28.5,33.7,0.0,33.7,11.2,0.0,11.2,25.93596447118572,5.408391117673979,33.39568472877204,5.5310107800690975,9.43135269445198,1.8401557079052355,16.435729584638537,7.2732240437158495,2.208,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3184.2017671732337,1616.7507251586012,0.910179570365388,,,,,4.2,0.1,83.92,21.5,MICS_2018,44.2,,69.0,83.4,82.5,82.9909090909091,28.7,5.3,32.8,48.2,0.4,35.6,1528.6,49.8,10.7,17.9,9.1,37.5,,19.2,-0.29,11.2,2151.0,1687.0,0.28,1.67,1.7,,0.2,,316331.0,182758.0,17309.0,2629478.0,342723.0,76723.0,106.42153195622512,3815849,154.4369248549065,1947.4073647181729,0
2017,Betsiboka,28.5,33.7,11.2,31.08219178082192,35.0,23.84109589041096,19.0,1722.1,46.6,74.28767123287672,34.0,17.235616438356164,1015.0575342465752,20.279794520547945,6.542465753424658,3936.9,10.786027397260272,255.0,0.0,1492.9,34.0,0.0,163.9,30.98369565217392,4.1,8.4,2.5,75.0,,59602.0,3.19,58.7,3.08,,,402000.0,391556.4528416882,30200.0,12.965445458334043,3,83000,80,4,0.2817325568414296,-0.9594929736144974,28.5,0.0,28.5,33.7,0.0,33.7,11.2,0.0,11.2,25.93596447118572,5.408391117673979,33.39568472877204,5.5310107800690975,9.43135269445198,1.8401557079052355,18.049005156972253,7.241095890410961,2.602,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3207.061056780647,1661.9746049336782,0.71789702031686,,,,,4.2,0.1,83.92,21.5,MICS_2018,43.4,,59.0,83.4,82.5,83.07272727272728,28.7,5.3,32.8,48.2,0.4,35.6,1548.2,50.7,11.1,18.5,9.4,37.5,,19.0,-0.3,10.1,2155.0,1690.0,0.28,1.67,1.7,,0.2,,281487.0,161716.0,17406.0,2522722.0,328799.0,76725.0,99.40158663107492,3600500,141.86874838574573,1796.1182409858354,0
2018,Betsiboka,28.5,33.7,11.2,31.22465753424657,35.0,23.61917808219178,19.0,2061.5,101.9,73.75068493150685,32.0,17.438356164383563,1014.8712328767124,20.36130136986301,6.586301369863014,3938.3,10.78986301369863,235.0,0.0,1890.0,31.0,0.0,67.8,31.282608695652176,4.6,8.6,4.2,75.3,40000.0,60114.0,5.59,93.6,3.18,,,402000.0,402000.0,30200.0,13.311258278145695,2,0,0,2,-0.2817325568414294,-0.9594929736144976,28.5,0.0,28.5,33.7,0.0,33.7,11.2,0.0,11.2,25.93596447118572,5.408391117673979,33.39568472877204,5.5310107800690975,9.43135269445198,1.8401557079052355,15.14657168772572,7.605479452054794,1.493,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3309.0533149764565,1665.830970966667,3.1802406125124527,,,,,4.2,0.1,83.92,21.5,MICS_2018,42.4,6.4,25.0,83.4,82.5,83.15454545454546,28.7,5.3,32.8,48.2,0.4,35.6,1557.3,51.6,11.5,19.2,9.7,37.7,50.6,18.9,-0.58,2.5,2159.0,1692.0,0.28,1.67,1.7,0.3,0.2,0.1,215000.0,122963.0,17485.0,2500000.0,319450.0,78260.0,95.9471906662573,4030000,154.66687135400676,1903.6974104247545,0
